Date,Roost,Group,Age,Sex,Band,ID
10/23/1980,R10,1,A,M,513,M513
10/24/1980,R10,1,A,M,513,M513
10/28/1980,R10,1,A,M,513,M513
11/4/1980,R10,1,A,M,513,M513
11/12/1980,R10,1,A,M,513,M513
11/18/1980,R10,1,A,M,513,M513
11/30/1980,R10,1,A,M,513,M513
12/13/1980,RPO,13,A,M,513,M513
5/17/1981,RPO,13,A,M,513,M513
5/20/1981,RPO,13,A,M,513,M513
5/24/1981,RPO,13,A,M,513,M513
6/1/1981,RPO,13,A,M,513,M513
6/4/1981,RPO,13,A,M,513,M513
6/9/1981,RPO,13,A,M,513,M513
6/12/1981,RPO,13,A,M,513,M513
7/1/1981,RPO,13,A,M,513,M513
7/9/1981,RPO,13,A,M,513,M513
7/18/1981,RPO,13,A,M,513,M513
7/19/1981,RPO,13,A,M,513,M513
7/23/1981,RPO,13,A,M,513,M513
7/29/1981,RPO,13,A,M,513,M513
8/4/1981,RPO,13,A,M,513,M513
8/5/1981,RPO,13,A,M,513,M513
8/11/1981,RPO,13,A,M,513,M513
8/12/1981,RPO,13,A,M,513,M513
8/20/1981,RPO,13,A,M,513,M513
9/11/1981,R3E,8,A,M,513,M513
9/26/1981,R48,9,A,M,513,M513
11/29/1981,R48,9,A,M,513,M513
12/5/1981,R48,9,A,M,513,M513
12/16/1981,R10,1,A,M,513,M513
12/22/1981,R10,1,A,M,513,M513
12/29/1981,R10,1,A,M,513,M513
1/10/1982,R10,1,A,M,513,M513
2/3/1982,R10,1,A,M,513,M513
2/10/1982,R10,1,A,M,513,M513
2/17/1982,RCA,11,A,M,513,M513
2/19/1982,RCA,11,A,M,513,M513
2/24/1982,RCA,11,A,M,513,M513
3/9/1982,RCA,11,A,M,513,M513
3/19/1982,RCA,11,A,M,513,M513
3/28/1982,RCA,11,A,M,513,M513
6/10/1982,R10,1,A,M,513,M513
6/11/1982,RCA,11,A,M,513,M513
8/24/1982,R10,1,A,M,513,M513
8/25/1982,R10,1,A,M,513,M513
5/25/1980,R18,2,A,M,515,M515
5/28/1980,R18,2,A,M,515,M515
5/30/1980,R48,9,A,M,515,M515
10/11/1981,RSR,14,A,M,515,M515
10/28/1981,R3C,6,A,M,515,M515
5/25/1980,R18,2,A,M,520,M520
5/31/1980,RPO,13,A,M,520,M520
6/2/1980,R10,1,A,M,520,M520
6/5/1980,RPO,13,A,M,520,M520
6/6/1980,RPO,13,A,M,520,M520
7/6/1980,R10,1,A,M,520,M520
7/10/1980,R10,1,A,M,520,M520
7/25/1980,RCA,11,A,M,520,M520
7/27/1980,RCA,11,A,M,520,M520
8/1/1980,RCA,11,A,M,520,M520
8/19/1980,RCA,11,A,M,520,M520
8/20/1980,RCA,11,A,M,520,M520
8/25/1980,RCA,11,A,M,520,M520
8/26/1980,RCA,11,A,M,520,M520
8/27/1980,RCA,11,A,M,520,M520
8/30/1980,RCA,11,A,M,520,M520
9/1/1980,RCA,11,A,M,520,M520
9/4/1980,RCA,11,A,M,520,M520
9/8/1980,RCA,11,A,M,520,M520
9/11/1980,RCA,11,A,M,520,M520
9/27/1980,RCA,11,A,M,520,M520
10/5/1980,RCA,11,A,M,520,M520
10/6/1980,RCA,11,A,M,520,M520
10/9/1980,RCA,11,A,M,520,M520
10/10/1980,RCA,11,A,M,520,M520
10/14/1980,RCA,11,A,M,520,M520
10/18/1980,RCA,11,A,M,520,M520
10/21/1980,RCA,11,A,M,520,M520
10/25/1980,RCA,11,A,M,520,M520
11/4/1980,R48,9,A,M,520,M520
11/16/1980,RCA,11,A,M,520,M520
11/17/1980,RCA,11,A,M,520,M520
11/19/1980,RCA,11,A,M,520,M520
11/21/1980,RCA,11,A,M,520,M520
11/25/1980,RCA,11,A,M,520,M520
11/29/1980,RCA,11,A,M,520,M520
11/30/1980,RCA,11,A,M,520,M520
12/9/1980,RCA,11,A,M,520,M520
12/11/1980,RCA,11,A,M,520,M520
12/13/1980,RCA,11,A,M,520,M520
8/5/1981,RCA,11,A,M,520,M520
8/14/1981,R48,9,A,M,520,M520
5/25/1980,R18,2,A,M,521,M521
5/30/1980,R10,1,A,M,521,M521
6/14/1980,R3A,4,A,M,521,M521
12/13/1980,RCA,11,A,M,521,M521
12/14/1980,RCA,11,A,M,521,M521
6/6/1981,R3B,5,A,M,521,M521
7/25/1981,RBO,10,A,M,521,M521
9/10/1981,RBO,10,A,M,521,M521
9/19/1981,RBO,10,A,M,521,M521
9/20/1981,RBO,10,A,M,521,M521
9/21/1981,RBO,10,A,M,521,M521
9/22/1981,RBO,10,A,M,521,M521
10/4/1981,RBO,10,A,M,521,M521
10/25/1981,RBO,10,A,M,521,M521
10/31/1981,RBO,10,A,M,521,M521
11/14/1981,RBO,10,A,M,521,M521
11/15/1981,RBO,10,A,M,521,M521
11/29/1981,RBO,10,A,M,521,M521
2/10/1982,RBO,10,A,M,521,M521
6/10/1982,RBO,10,A,M,521,M521
12/31/1982,RBO,10,A,M,521,M521
1/11/1983,RBO,10,A,M,521,M521
1/30/1983,RBO,10,A,M,521,M521
5/26/1980,RCA,11,A,M,523,M523
6/5/1980,RCA,11,A,M,523,M523
6/9/1980,RCA,11,A,M,523,M523
6/12/1980,RCA,11,A,M,523,M523
6/18/1980,RCA,11,A,M,523,M523
6/20/1980,RCA,11,A,M,523,M523
6/24/1980,RCA,11,A,M,523,M523
7/5/1980,RCA,11,A,M,523,M523
7/11/1980,RCA,11,A,M,523,M523
7/25/1980,RCA,11,A,M,523,M523
7/27/1980,RCA,11,A,M,523,M523
8/1/1980,RCA,11,A,M,523,M523
8/19/1980,RCA,11,A,M,523,M523
8/20/1980,RCA,11,A,M,523,M523
8/22/1980,RCA,11,A,M,523,M523
8/23/1980,RCA,11,A,M,523,M523
8/24/1980,RCA,11,A,M,523,M523
8/25/1980,RCA,11,A,M,523,M523
8/26/1980,RCA,11,A,M,523,M523
8/27/1980,RCA,11,A,M,523,M523
8/28/1980,RCA,11,A,M,523,M523
8/30/1980,RCA,11,A,M,523,M523
8/31/1980,RCA,11,A,M,523,M523
9/1/1980,RCA,11,A,M,523,M523
9/2/1980,RCA,11,A,M,523,M523
9/3/1980,RCA,11,A,M,523,M523
9/4/1980,RCA,11,A,M,523,M523
9/11/1980,RCA,11,A,M,523,M523
9/13/1980,RCA,11,A,M,523,M523
9/14/1980,RCA,11,A,M,523,M523
9/17/1980,RCA,11,A,M,523,M523
9/25/1980,RCA,11,A,M,523,M523
9/27/1980,RCA,11,A,M,523,M523
10/5/1980,RCA,11,A,M,523,M523
10/6/1980,RCA,11,A,M,523,M523
10/8/1980,RCA,11,A,M,523,M523
10/9/1980,RCA,11,A,M,523,M523
10/10/1980,RCA,11,A,M,523,M523
10/14/1980,RCA,11,A,M,523,M523
10/17/1980,RCA,11,A,M,523,M523
10/18/1980,RCA,11,A,M,523,M523
10/19/1980,RCA,11,A,M,523,M523
10/21/1980,RCA,11,A,M,523,M523
10/23/1980,RCA,11,A,M,523,M523
10/25/1980,RCA,11,A,M,523,M523
10/26/1980,RCA,11,A,M,523,M523
10/27/1980,RCA,11,A,M,523,M523
10/28/1980,RCA,11,A,M,523,M523
10/29/1980,RCA,11,A,M,523,M523
10/30/1980,RCA,11,A,M,523,M523
11/4/1980,RCA,11,A,M,523,M523
11/8/1980,RCA,11,A,M,523,M523
11/12/1980,RCA,11,A,M,523,M523
11/16/1980,RCA,11,A,M,523,M523
11/17/1980,RCA,11,A,M,523,M523
11/18/1980,RCA,11,A,M,523,M523
11/19/1980,RCA,11,A,M,523,M523
11/21/1980,RCA,11,A,M,523,M523
11/25/1980,RCA,11,A,M,523,M523
11/29/1980,RCA,11,A,M,523,M523
11/30/1980,RCA,11,A,M,523,M523
12/11/1980,RCA,11,A,M,523,M523
5/17/1981,RCA,11,A,M,523,M523
5/24/1981,RCA,11,A,M,523,M523
5/27/1981,RCA,11,A,M,523,M523
5/28/1981,RCA,11,A,M,523,M523
6/3/1981,RCA,11,A,M,523,M523
6/5/1981,RCA,11,A,M,523,M523
6/6/1981,RCA,11,A,M,523,M523
6/8/1981,RCA,11,A,M,523,M523
6/9/1981,RCA,11,A,M,523,M523
6/14/1981,RCA,11,A,M,523,M523
6/16/1981,RCA,11,A,M,523,M523
6/21/1981,RCA,11,A,M,523,M523
6/23/1981,RCA,11,A,M,523,M523
6/28/1981,RCA,11,A,M,523,M523
7/1/1981,RCA,11,A,M,523,M523
7/7/1981,RCA,11,A,M,523,M523
7/8/1981,RCA,11,A,M,523,M523
7/9/1981,RCA,11,A,M,523,M523
7/10/1981,RCA,11,A,M,523,M523
7/11/1981,RCA,11,A,M,523,M523
7/13/1981,RCA,11,A,M,523,M523
7/14/1981,RCA,11,A,M,523,M523
7/15/1981,RCA,11,A,M,523,M523
7/20/1981,RCA,11,A,M,523,M523
7/21/1981,RCA,11,A,M,523,M523
7/22/1981,RCA,11,A,M,523,M523
7/23/1981,RCA,11,A,M,523,M523
7/24/1981,RCA,11,A,M,523,M523
7/25/1981,RCA,11,A,M,523,M523
7/26/1981,RCA,11,A,M,523,M523
7/29/1981,RCA,11,A,M,523,M523
7/30/1981,RCA,11,A,M,523,M523
8/4/1981,RCA,11,A,M,523,M523
8/5/1981,RCA,11,A,M,523,M523
8/8/1981,RCA,11,A,M,523,M523
8/9/1981,RCA,11,A,M,523,M523
8/11/1981,RCA,11,A,M,523,M523
8/12/1981,RCA,11,A,M,523,M523
8/13/1981,RCA,11,A,M,523,M523
8/14/1981,RCA,11,A,M,523,M523
8/16/1981,RCA,11,A,M,523,M523
8/18/1981,RCA,11,A,M,523,M523
8/19/1981,RCA,11,A,M,523,M523
8/21/1981,RCA,11,A,M,523,M523
8/24/1981,RCA,11,A,M,523,M523
8/25/1981,RCA,11,A,M,523,M523
8/27/1981,RCA,11,A,M,523,M523
8/28/1981,RCA,11,A,M,523,M523
9/1/1981,RCA,11,A,M,523,M523
9/2/1981,RCA,11,A,M,523,M523
9/10/1981,RCA,11,A,M,523,M523
9/13/1981,RCA,11,A,M,523,M523
9/14/1981,RCA,11,A,M,523,M523
9/16/1981,RCA,11,A,M,523,M523
9/19/1981,RCA,11,A,M,523,M523
9/20/1981,RCA,11,A,M,523,M523
9/26/1981,RCA,11,A,M,523,M523
9/28/1981,RCA,11,A,M,523,M523
10/2/1981,RCA,11,A,M,523,M523
10/7/1981,RCA,11,A,M,523,M523
10/9/1981,RCA,11,A,M,523,M523
10/19/1981,RCA,11,A,M,523,M523
10/22/1981,RCA,11,A,M,523,M523
10/25/1981,RCA,11,A,M,523,M523
10/31/1981,RCA,11,A,M,523,M523
11/11/1981,RCA,11,A,M,523,M523
11/18/1981,RCA,11,A,M,523,M523
11/29/1981,RCA,11,A,M,523,M523
12/5/1981,RCA,11,A,M,523,M523
12/18/1981,RCA,11,A,M,523,M523
12/22/1981,RCA,11,A,M,523,M523
12/29/1981,RCA,11,A,M,523,M523
1/18/1982,RCA,11,A,M,523,M523
1/25/1982,RCA,11,A,M,523,M523
2/3/1982,RCA,11,A,M,523,M523
2/10/1982,RCA,11,A,M,523,M523
2/17/1982,RCA,11,A,M,523,M523
2/19/1982,RCA,11,A,M,523,M523
2/24/1982,RCA,11,A,M,523,M523
3/19/1982,RCA,11,A,M,523,M523
3/28/1982,RCA,11,A,M,523,M523
6/9/1982,RCA,11,A,M,523,M523
6/11/1982,RCA,11,A,M,523,M523
8/24/1982,RCA,11,A,M,523,M523
8/25/1982,RCA,11,A,M,523,M523
1/30/1983,RCA,11,A,M,523,M523
5/26/1980,RCA,11,A,M,525,M525
5/30/1980,RCA,11,A,M,525,M525
5/31/1980,RCA,11,A,M,525,M525
6/5/1980,RCA,11,A,M,525,M525
6/18/1980,RCA,11,A,M,525,M525
5/25/1980,R18,2,A,M,528,M528
5/26/1980,RCA,11,A,M,528,M528
5/30/1980,RPO,13,A,M,528,M528
5/31/1980,RCA,11,A,M,528,M528
6/5/1980,RCA,11,A,M,528,M528
6/9/1980,RCA,11,A,M,528,M528
6/12/1980,RCA,11,A,M,528,M528
6/18/1980,RCA,11,A,M,528,M528
6/20/1980,RCA,11,A,M,528,M528
6/24/1980,RPO,13,A,M,528,M528
7/5/1980,R48,9,A,M,528,M528
7/14/1980,R48,9,A,M,528,M528
7/16/1980,R48,9,A,M,528,M528
7/18/1980,RCA,11,A,M,528,M528
8/1/1980,RPO,13,A,M,528,M528
10/8/1978,R10,1,A,M,530,M530
11/3/1978,RCA,11,A,M,530,M530
11/4/1978,R10,1,A,M,530,M530
11/10/1978,R10,1,A,M,530,M530
11/19/1978,R10,1,A,M,530,M530
11/29/1978,R10,1,A,M,530,M530
12/4/1978,R10,1,A,M,530,M530
12/11/1978,R10,1,A,M,530,M530
5/5/1980,RCA,11,A,M,530,M530
5/12/1980,RCA,11,A,M,530,M530
5/19/1980,RCA,11,A,M,530,M530
5/26/1980,RCA,11,A,M,530,M530
5/30/1980,RCA,11,A,M,530,M530
5/31/1980,RCA,11,A,M,530,M530
6/5/1980,RCA,11,A,M,530,M530
6/9/1980,RCA,11,A,M,530,M530
6/13/1980,RCA,11,A,M,530,M530
6/18/1980,RCA,11,A,M,530,M530
6/20/1980,RCA,11,A,M,530,M530
6/24/1980,RCA,11,A,M,530,M530
7/5/1980,RCA,11,A,M,530,M530
7/11/1980,RCA,11,A,M,530,M530
7/18/1980,RCA,11,A,M,530,M530
7/19/1980,RCA,11,A,M,530,M530
7/25/1980,RCA,11,A,M,530,M530
7/27/1980,RCA,11,A,M,530,M530
8/1/1980,RCA,11,A,M,530,M530
8/19/1980,RCA,11,A,M,530,M530
8/20/1980,RCA,11,A,M,530,M530
8/21/1980,RCA,11,A,M,530,M530
8/23/1980,RCA,11,A,M,530,M530
8/24/1980,RCA,11,A,M,530,M530
8/25/1980,RCA,11,A,M,530,M530
8/26/1980,RCA,11,A,M,530,M530
8/27/1980,RCA,11,A,M,530,M530
8/28/1980,RCA,11,A,M,530,M530
8/30/1980,RCA,11,A,M,530,M530
8/31/1980,RCA,11,A,M,530,M530
9/1/1980,RCA,11,A,M,530,M530
9/3/1980,RCA,11,A,M,530,M530
9/4/1980,RCA,11,A,M,530,M530
9/6/1980,RCA,11,A,M,530,M530
9/8/1980,RCA,11,A,M,530,M530
9/11/1980,RCA,11,A,M,530,M530
9/13/1980,RCA,11,A,M,530,M530
9/17/1980,RCA,11,A,M,530,M530
9/25/1980,RCA,11,A,M,530,M530
9/27/1980,RCA,11,A,M,530,M530
10/5/1980,RCA,11,A,M,530,M530
10/6/1980,RCA,11,A,M,530,M530
10/8/1980,RCA,11,A,M,530,M530
10/9/1980,RCA,11,A,M,530,M530
10/10/1980,RCA,11,A,M,530,M530
10/14/1980,RCA,11,A,M,530,M530
10/18/1980,RCA,11,A,M,530,M530
10/19/1980,RCA,11,A,M,530,M530
10/21/1980,RCA,11,A,M,530,M530
10/23/1980,RCA,11,A,M,530,M530
10/25/1980,RCA,11,A,M,530,M530
10/26/1980,RCA,11,A,M,530,M530
10/27/1980,RCA,11,A,M,530,M530
10/28/1980,RCA,11,A,M,530,M530
10/29/1980,RCA,11,A,M,530,M530
10/30/1980,RCA,11,A,M,530,M530
11/4/1980,RCA,11,A,M,530,M530
11/8/1980,RCA,11,A,M,530,M530
11/9/1980,RCA,11,A,M,530,M530
11/12/1980,RCA,11,A,M,530,M530
11/16/1980,RCA,11,A,M,530,M530
11/17/1980,RCA,11,A,M,530,M530
11/18/1980,RCA,11,A,M,530,M530
11/19/1980,RCA,11,A,M,530,M530
11/21/1980,RCA,11,A,M,530,M530
11/25/1980,RCA,11,A,M,530,M530
11/29/1980,RCA,11,A,M,530,M530
11/30/1980,RCA,11,A,M,530,M530
12/9/1980,RCA,11,A,M,530,M530
12/11/1980,RCA,11,A,M,530,M530
12/13/1980,RCA,11,A,M,530,M530
12/14/1980,RCA,11,A,M,530,M530
5/29/1980,R3A,4,A,M,533,M533
5/30/1980,R3A,4,A,M,533,M533
6/1/1980,R3A,4,A,M,533,M533
6/5/1980,R3A,4,A,M,533,M533
6/8/1980,R3A,4,A,M,533,M533
6/11/1980,R3A,4,A,M,533,M533
6/12/1980,R3A,4,A,M,533,M533
6/13/1980,R3A,4,A,M,533,M533
6/14/1980,R3A,4,A,M,533,M533
6/16/1980,R3A,4,A,M,533,M533
6/17/1980,R3A,4,A,M,533,M533
6/18/1980,R3A,4,A,M,533,M533
6/19/1980,R3A,4,A,M,533,M533
6/24/1980,R3A,4,A,M,533,M533
7/5/1980,R3A,4,A,M,533,M533
7/8/1980,R3A,4,A,M,533,M533
7/9/1980,R3A,4,A,M,533,M533
7/10/1980,R3A,4,A,M,533,M533
7/11/1980,R3A,4,A,M,533,M533
7/13/1980,R3A,4,A,M,533,M533
7/25/1980,R3A,4,A,M,533,M533
7/26/1980,R3A,4,A,M,533,M533
7/28/1980,R3A,4,A,M,533,M533
7/29/1980,R3A,4,A,M,533,M533
7/30/1980,R3A,4,A,M,533,M533
7/31/1980,R3A,4,A,M,533,M533
8/1/1980,R3A,4,A,M,533,M533
Aug-80,R3A,4,A,M,533,M533
8/2/1980,R3A,4,A,M,533,M533
8/4/1980,R3A,4,A,M,533,M533
8/5/1980,R3A,4,A,M,533,M533
8/19/1980,R3A,4,A,M,533,M533
8/20/1980,R3A,4,A,M,533,M533
8/21/1980,R3A,4,A,M,533,M533
8/22/1980,R3A,4,A,M,533,M533
8/27/1980,R3A,4,A,M,533,M533
9/3/1980,R3A,4,A,M,533,M533
9/11/1980,R3A,4,A,M,533,M533
9/14/1980,R3A,4,A,M,533,M533
9/15/1980,R3A,4,A,M,533,M533
9/16/1980,R3A,4,A,M,533,M533
9/17/1980,R3A,4,A,M,533,M533
9/21/1980,R3A,4,A,M,533,M533
9/25/1980,R3A,4,A,M,533,M533
9/27/1980,R3A,4,A,M,533,M533
10/5/1980,R3A,4,A,M,533,M533
10/14/1980,R3A,4,A,M,533,M533
10/15/1980,R3A,4,A,M,533,M533
10/16/1980,R3A,4,A,M,533,M533
10/18/1980,R3A,4,A,M,533,M533
10/19/1980,R3A,4,A,M,533,M533
10/20/1980,R3A,4,A,M,533,M533
10/21/1980,R3A,4,A,M,533,M533
10/22/1980,R3A,4,A,M,533,M533
10/23/1980,R3A,4,A,M,533,M533
10/28/1980,R3A,4,A,M,533,M533
10/29/1980,R3A,4,A,M,533,M533
10/31/1980,R3A,4,A,M,533,M533
11/1/1980,R3A,4,A,M,533,M533
11/2/1980,R3A,4,A,M,533,M533
11/3/1980,R3A,4,A,M,533,M533
11/4/1980,R3A,4,A,M,533,M533
11/5/1980,R3A,4,A,M,533,M533
11/7/1980,R3A,4,A,M,533,M533
11/8/1980,R3A,4,A,M,533,M533
11/12/1980,R3A,4,A,M,533,M533
11/17/1980,R3A,4,A,M,533,M533
11/18/1980,R3A,4,A,M,533,M533
11/20/1980,R3A,4,A,M,533,M533
11/30/1980,R3A,4,A,M,533,M533
12/9/1980,R3A,4,A,M,533,M533
12/10/1980,R3A,4,A,M,533,M533
12/13/1980,R3A,4,A,M,533,M533
5/29/1980,R3A,4,A,M,537,M537
6/14/1980,R3A,4,A,M,537,M537
5/17/1981,R3A,4,A,M,537,M537
5/20/1981,R3A,4,A,M,537,M537
11/16/1978,R3A,4,A,M,539,M539
11/17/1978,R3A,4,A,M,539,M539
11/19/1978,R3A,4,A,M,539,M539
11/21/1978,R3A,4,A,M,539,M539
11/29/1978,R3A,4,A,M,539,M539
12/6/1978,R3A,4,A,M,539,M539
12/11/1978,R3A,4,A,M,539,M539
5/4/1980,R3A,4,A,M,539,M539
5/6/1980,R3A,4,A,M,539,M539
5/12/1980,R3A,4,A,M,539,M539
5/13/1980,R3A,4,A,M,539,M539
5/14/1980,R3A,4,A,M,539,M539
5/19/1980,R3A,4,A,M,539,M539
5/20/1980,R3A,4,A,M,539,M539
5/26/1980,R3A,4,A,M,539,M539
5/27/1980,R3A,4,A,M,539,M539
5/29/1980,R3A,4,A,M,539,M539
5/30/1980,R3A,4,A,M,539,M539
6/1/1980,R3A,4,A,M,539,M539
6/5/1980,R3A,4,A,M,539,M539
6/7/1980,R3A,4,A,M,539,M539
6/8/1980,R3A,4,A,M,539,M539
6/11/1980,R3A,4,A,M,539,M539
6/12/1980,R3A,4,A,M,539,M539
6/13/1980,R3A,4,A,M,539,M539
6/14/1980,R3A,4,A,M,539,M539
6/16/1980,R3A,4,A,M,539,M539
6/17/1980,R3A,4,A,M,539,M539
6/18/1980,R3A,4,A,M,539,M539
6/19/1980,R3A,4,A,M,539,M539
6/24/1980,R3A,4,A,M,539,M539
7/5/1980,R3A,4,A,M,539,M539
7/8/1980,R3A,4,A,M,539,M539
7/9/1980,R3A,4,A,M,539,M539
7/10/1980,R3A,4,A,M,539,M539
7/11/1980,R3A,4,A,M,539,M539
7/13/1980,R3A,4,A,M,539,M539
7/18/1980,R3A,4,A,M,539,M539
7/25/1980,R3A,4,A,M,539,M539
7/26/1980,R3A,4,A,M,539,M539
7/28/1980,R3A,4,A,M,539,M539
7/29/1980,R3A,4,A,M,539,M539
7/30/1980,R3A,4,A,M,539,M539
7/31/1980,R3A,4,A,M,539,M539
8/1/1980,R3A,4,A,M,539,M539
8/2/1980,R3A,4,A,M,539,M539
8/3/1980,R3A,4,A,M,539,M539
8/4/1980,R3A,4,A,M,539,M539
8/5/1980,R3A,4,A,M,539,M539
8/19/1980,R3A,4,A,M,539,M539
8/20/1980,R3A,4,A,M,539,M539
8/21/1980,R3A,4,A,M,539,M539
8/22/1980,R3A,4,A,M,539,M539
8/25/1980,R3A,4,A,M,539,M539
8/27/1980,R3A,4,A,M,539,M539
9/3/1980,R3A,4,A,M,539,M539
9/11/1980,R3A,4,A,M,539,M539
9/14/1980,R3A,4,A,M,539,M539
9/15/1980,R3A,4,A,M,539,M539
9/16/1980,R3A,4,A,M,539,M539
9/17/1980,R3A,4,A,M,539,M539
9/18/1980,R3A,4,A,M,539,M539
9/21/1980,R3A,4,A,M,539,M539
9/25/1980,R3A,4,A,M,539,M539
9/27/1980,R3A,4,A,M,539,M539
10/5/1980,R3A,4,A,M,539,M539
10/14/1980,R3A,4,A,M,539,M539
10/15/1980,R3A,4,A,M,539,M539
10/16/1980,R3A,4,A,M,539,M539
10/18/1980,R3A,4,A,M,539,M539
10/19/1980,R3A,4,A,M,539,M539
10/20/1980,R3A,4,A,M,539,M539
10/21/1980,R3A,4,A,M,539,M539
10/22/1980,R3A,4,A,M,539,M539
10/23/1980,R3A,4,A,M,539,M539
10/27/1980,R3C,6,A,M,539,M539
10/28/1980,R3A,4,A,M,539,M539
10/29/1980,R3A,4,A,M,539,M539
10/31/1980,R3A,4,A,M,539,M539
11/1/1980,R3A,4,A,M,539,M539
11/2/1980,R3A,4,A,M,539,M539
11/3/1980,R3A,4,A,M,539,M539
11/4/1980,R3A,4,A,M,539,M539
11/5/1980,R3A,4,A,M,539,M539
11/7/1980,R3A,4,A,M,539,M539
11/8/1980,R3A,4,A,M,539,M539
11/12/1980,R3A,4,A,M,539,M539
11/17/1980,R3A,4,A,M,539,M539
11/18/1980,R3A,4,A,M,539,M539
11/20/1980,R3A,4,A,M,539,M539
11/30/1980,R3A,4,A,M,539,M539
12/9/1980,R3A,4,A,M,539,M539
12/10/1980,R3A,4,A,M,539,M539
12/13/1980,R3A,4,A,M,539,M539
5/17/1981,R3C,6,A,M,539,M539
6/4/1981,RBO,10,A,M,539,M539
6/13/1981,R18,2,A,M,539,M539
7/1/1981,R18,2,A,M,539,M539
7/9/1981,R18,2,A,M,539,M539
7/25/1981,RBO,10,A,M,539,M539
11/16/1978,R3A,4,A,M,541,M541
11/19/1978,R3B,5,A,M,541,M541
11/29/1978,R3A,4,A,M,541,M541
12/6/1978,R3A,4,A,M,541,M541
12/11/1978,R3A,4,A,M,541,M541
5/4/1980,RPO,13,A,M,541,M541
5/8/1980,RPO,13,A,M,541,M541
5/12/1980,RPO,13,A,M,541,M541
5/19/1980,RPO,13,A,M,541,M541
5/23/1980,RPO,13,A,M,541,M541
5/24/1980,RPO,13,A,M,541,M541
5/26/1980,RPO,13,A,M,541,M541
5/30/1980,RPO,13,A,M,541,M541
5/31/1980,RPO,13,A,M,541,M541
6/1/1980,RPO,13,A,M,541,M541
6/7/1980,RPO,13,A,M,541,M541
6/16/1980,RPO,13,A,M,541,M541
6/18/1980,RPO,13,A,M,541,M541
6/21/1980,RPO,13,A,M,541,M541
6/24/1980,RPO,13,A,M,541,M541
7/5/1980,RPO,13,A,M,541,M541
7/8/1980,RPO,13,A,M,541,M541
7/11/1980,RPO,13,A,M,541,M541
6/1/1980,RPO,13,A,M,543,M543
6/2/1980,RPO,13,A,M,543,M543
6/5/1980,RPO,13,A,M,543,M543
6/6/1980,RPO,13,A,M,543,M543
6/7/1980,RPO,13,A,M,543,M543
7/6/1980,R10,1,A,M,543,M543
7/10/1980,R10,1,A,M,543,M543
7/11/1980,R10,1,A,M,543,M543
7/15/1980,R10,1,A,M,543,M543
7/16/1980,R10,1,A,M,543,M543
7/18/1980,RCA,11,A,M,543,M543
7/25/1980,RCA,11,A,M,543,M543
7/27/1980,RCA,11,A,M,543,M543
8/19/1980,RCA,11,A,M,543,M543
8/25/1980,RCA,11,A,M,543,M543
8/27/1980,RCA,11,A,M,543,M543
8/30/1980,RCA,11,A,M,543,M543
8/31/1980,RCA,11,A,M,543,M543
9/1/1980,RCA,11,A,M,543,M543
9/4/1980,RCA,11,A,M,543,M543
9/5/1980,RCA,11,A,M,543,M543
9/11/1980,RCA,11,A,M,543,M543
9/13/1980,RCA,11,A,M,543,M543
9/17/1980,RCA,11,A,M,543,M543
9/18/1980,R3A,4,A,M,543,M543
10/5/1980,RCA,11,A,M,543,M543
10/6/1980,RCA,11,A,M,543,M543
10/11/1980,RCA,11,A,M,543,M543
10/14/1980,RCA,11,A,M,543,M543
10/17/1980,RCA,11,A,M,543,M543
11/4/1980,RCA,11,A,M,543,M543
6/5/1980,R10,1,A,M,566,M566
7/24/1980,RPO,13,A,M,566,M566
7/25/1980,RPO,13,A,M,566,M566
7/26/1980,RPO,13,A,M,566,M566
8/1/1980,RPO,13,A,M,566,M566
8/19/1980,RPO,13,A,M,566,M566
8/23/1980,RPO,13,A,M,566,M566
8/25/1980,RPO,13,A,M,566,M566
9/1/1980,RPO,13,A,M,566,M566
9/3/1980,RPO,13,A,M,566,M566
9/11/1980,RPO,13,A,M,566,M566
9/12/1980,RPO,13,A,M,566,M566
9/17/1980,RPO,13,A,M,566,M566
9/25/1980,RPO,13,A,M,566,M566
10/5/1980,RPO,13,A,M,566,M566
10/8/1980,RPO,13,A,M,566,M566
10/14/1980,RPO,13,A,M,566,M566
10/18/1980,RPO,13,A,M,566,M566
10/21/1980,RPO,13,A,M,566,M566
10/23/1980,RPO,13,A,M,566,M566
10/28/1980,RPO,13,A,M,566,M566
11/4/1980,RPO,13,A,M,566,M566
11/6/1980,RPO,13,A,M,566,M566
11/12/1980,RPO,13,A,M,566,M566
11/25/1980,RPO,13,A,M,566,M566
11/30/1980,RPO,13,A,M,566,M566
12/9/1980,RPO,13,A,M,566,M566
12/13/1980,RPO,13,A,M,566,M566
5/17/1981,RPO,13,A,M,566,M566
5/20/1981,RPO,13,A,M,566,M566
5/24/1981,RPO,13,A,M,566,M566
6/9/1981,RPO,13,A,M,566,M566
6/11/1981,R48,9,A,M,566,M566
6/12/1981,RPO,13,A,M,566,M566
6/13/1981,RPO,13,A,M,566,M566
6/15/1981,RPO,13,A,M,566,M566
6/16/1981,RPO,13,A,M,566,M566
6/18/1981,RPO,13,A,M,566,M566
6/23/1981,RPO,13,A,M,566,M566
7/1/1981,RPO,13,A,M,566,M566
7/8/1981,R48,9,A,M,566,M566
7/9/1981,R48,9,A,M,566,M566
