"","scale.rs.","scale.cs.","scale.ps."
"X63",0.0442665155089805,0.053025052452582,0.0347908446563564
"X64",0.0317827907488942,0.0575467214779491,0.0473988175419597
"X65",0.0429872055475469,0.0601733948627539,0.045303077949442
"X66",0.0436298922132988,0.0446594595019137,0.0455211504411797
"X67",0.0327738645925419,0.0506892081319422,0.0471813792437931
"X68",0.0328315050252759,0.043694112679324,0.0459325221650695
"X69",0.0257454482336172,0.0498406033555854,0.0513149375632831
"X70",0.0399828743334242,0.0560281456301717,0.0411598239959362
"X71",0.0494655600072991,0.0442875667682008,0.0346132396004625
"X72",0.0367614075059934,0.0640895883390491,0.052615733089686
"X73",0.0421271041188177,0.0404553352444302,0.0402848358703337
"X74",0.0206192179631262,0.0385681421767305,0.0491143772919564
"X75",0.0335965040592336,0.0503718297119855,0.0422847381225959
"X76",0.0136274493330669,0.0437706254860085,0.0256279584806592
"X77",0.0278361198123431,0.0795737671475276,0.0419817565536442
"X78",0.0330945099061328,0.0420107587802352,0.0392328313700408
"X79",0.044869955442629,0.0486076214369236,0.0421535079465338
"X80",0.0188534464141196,0.0617549350174365,0.0358275701855264
"X81",0.0341906970334336,0.0462078214571295,0.0232537175218848
"X82",0.0432202545319867,0.0289376462869847,0.0302024318569448
"X83",0.0344385309247141,0.0609106322973582,0.0482237820486058
"X84",0.0324166525005119,0.0605737783231018,0.0256918136075747
"X85",0.0280445954046679,0.0320713110725592,0.0441881487550692
"X86",0.0282874852113173,0.0439959643375068,0.0321565954063777
"X87",0.048023446433456,0.0462746776491703,0.027398222652265
"X88",0.0359794090681314,0.0357974101282061,0.0494228458245621
"X89",0.0438399510917703,0.0525394348417607,0.0481852814923625
"X90",0.0336743327618375,0.0501296556465913,0.0289554613984358
"X91",0.0438405718032948,0.0510446561000639,0.0394801944214743
"X92",0.0260520379891685,0.0578164645314799,0.0522866083865565
"X93",0.0369787220810781,0.0640248654228083,0.0489775892829196
"X94",0.0299207248679934,0.0509451013212315,0.0508076192904574
"X95",0.0280870631283235,0.0376209169531209,0.0417833486205059
"X96",0.0296048975413275,0.0456719525625082,0.0437379536415849
"X97",0.0434019651769975,0.0556898757557039,0.0500518710437329
"X98",0.0377076441779955,0.0409405777031363,0.0359571136055709
"X99",0.0314146662776229,0.0440124061740655,0.0477926975662864
"X100",0.0277218186672488,0.0560459319480556,0.0386203842236818
