"","scale.rs.","scale.cs.","scale.ps."
"X40",0.0224896203229147,0.0644279115281409,0.0285690429384011
"X41",0.0306615743019432,0.0353637587140266,0.021213177389614
"X42",0.0282509518079521,0.0299322853614244,0.0125361796861615
"X43",0.0279806315323039,0.0588919103855034,0.0201770348628968
"X44",0.0307164988719968,0.0408986925905587,0.0175132917253922
"X45",0.0301913368625877,0.0533125043771967,0.0132637873016387
"X46",0.0301434137150197,0.0415189457111193,0.0135312549278528
"X47",0.0328118330494975,0.0545761035608343,0.0201746891080733
"X48",0.0291821801386573,0.03423871872509,0.0171607685313477
"X49",0.0244154662213039,0.0448195500041855,0.0115278470481271
"X50",0.0266458279068985,0.0466045064826629,0.0168048922281041
"X51",0.0330469684951267,0.051528495725202,0.0203316955661323
"X52",0.0281862809986715,0.0518713914764415,0.0273327569015935
"X53",0.0275612081322485,0.0568063782823854,0.0254059264799657
"X54",0.027459284219928,0.0527305446642771,0.0132153974968686
"X55",0.0295508081190309,0.0502581789921244,0.0213350569079385
"X56",0.0266549134414414,0.052339349955362,0.0218959562457923
"X57",0.0298937004888092,0.0490186457585245,0.0255720680626002
"X58",0.0297340369545234,0.0535667475827982,0.0267880811297181
"X59",0.0271854320204161,0.0480734513985692,0.029099790858532
"X60",0.0340927948913861,0.0439692418932597,0.0221645432650271
"X61",0.0372455466928111,0.0519122858413376,0.024280131604858
"X62",0.0269048113323274,0.0453148499718795,0.0177463034801524
"X63",0.0338165637181185,0.0520840088905704,0.0258309908327352
"X64",0.021806342009528,0.0469841330729111,0.016012411736217
"X65",0.0284469996616262,0.0430011384812407,0.0199551502268448
"X66",0.0385023897580033,0.0526514304746973,0.0208282327823282
"X67",0.0369358187078219,0.0433008163474783,0.019696133036399
"X68",0.0389389887864832,0.060693994520884,0.0262415106006355
"X69",0.03125561459539,0.0477811944900005,0.0192164502046414
"X70",0.0308093454812266,0.0475748464534288,0.0156075201750157
"X71",0.0279724940154525,0.0451125629883282,0.0170945750634561
"X72",0.0307951030038906,0.0528129165676567,0.0228115542758924
"X73",0.026159590608897,0.050873144028677,0.0247267595783484
"X74",0.026438285090211,0.039950324520634,0.0214626238785189
"X75",0.0308158490411555,0.0426696331738282,0.0102272459054444
"X76",0.0276604387468529,0.050683038321144,0.0179778477534586
"X77",0.0335884379247834,0.045069963958543,0.0171724996814492
"X78",0.0326186631652042,0.0466988443813119,0.0210364539953596
"X79",0.0348649906165915,0.0429573499050168,0.0187981209051611
"X80",0.041472749335432,0.0518339283407105,0.0231464641450084
"X81",0.0288988976538006,0.0517951568217035,0.0228187183457405
"X82",0.0328305953387033,0.0413062072997421,0.0194954092658831
"X83",0.032423035712731,0.0582387683103888,0.0231766460832235
"X84",0.0293101781228587,0.0526114567541665,0.0273757311493126
"X85",0.0390660311989333,0.0424258893108325,0.0265719771195877
"X86",0.0325814442947703,0.0486081868013379,0.019018173153801
"X87",0.0342878459508114,0.0465623762730433,0.0141370915819563
"X88",0.0247151699486505,0.0495247811230737,0.0234636877341591
"X89",0.0317860926637284,0.0356901666663951,0.0193450128670598
"X90",0.0326219130660186,0.0416698948171311,0.0197426334455184
"X91",0.0301424878716683,0.0476451771000938,0.0143211179714255
"X92",0.0276851036065109,0.0369490744865743,0.0256764883579977
"X93",0.0309875689123971,0.0423343294289647,0.0185241817469653
"X94",0.0314905414036393,0.0411657913666936,0.0184069622174809
"X95",0.0357538295919373,0.035877604191253,0.0195666888496816
"X96",0.0348076550777415,0.049175809013791,0.0201760786478261
"X97",0.0246598320611181,0.0479600952074754,0.0255662841334538
"X98",0.0340766244968556,0.053317786238985,0.020627369752981
"X99",0.0360586803999283,0.0522050714618756,0.026210893361027
"X100",0.0263044218933367,0.041506597892986,0.0158395299765308
