"","scale.rs.","scale.cs.","scale.ps."
"X50",0.0523812512462293,0.0318971101245708,0.03434712187091
"X51",0.0405719023679604,0.0502527728360843,0.0410342462897596
"X52",0.034781709200657,0.011511604402507,0.0367222602996682
"X53",0.0424058904571134,0.0426479306413421,0.0402150054709211
"X54",0.0217239924037749,0.0445712267647171,0.0558976850271152
"X55",0.0302601543651377,0.0433423635714069,0.0454546354370788
"X56",0.0458721355638963,0.0362302204015803,0.0393146064912147
"X57",0.046357910557204,0.0404293465641502,0.0390387631438423
"X58",0.0327294601232134,0.0373077314046428,0.0308060133104319
"X59",0.0491671469972466,0.0328550332301752,0.036411224766712
"X60",0.0296349240019392,0.0500119467652909,0.032097287039553
"X61",0.0478364911420986,0.0375590473845675,0.0464227562136286
"X62",0.0425007472407962,0.0451603202524073,0.0411721536471204
"X63",0.0513940254442395,0.0291664675940943,0.0357540388746818
"X64",0.0442403188060905,0.0563153008301909,0.0587790535259851
"X65",0.0319718300236232,0.0508520476821027,0.0546343815637539
"X66",0.0386129797359073,0.0620428930225442,0.0410475363303729
"X67",0.0322915140372613,0.0485007641735721,0.0385381211329532
"X68",0.0489729949312523,0.0380308122873623,0.0349124723113101
"X69",0.0387371814558691,0.0536189129788699,0.0391373355778351
"X70",0.044853059689579,0.039861761511235,0.0363039458643267
"X71",0.0463762900551483,0.0223418480143533,0.0406065840174259
"X72",0.0398167750638256,0.0410495386697125,0.0388598222193583
"X73",0.0394536772192863,0.0430172707812576,0.0384934281028215
"X74",0.0323839573180436,0.0530454771268652,0.0409634452168837
"X75",0.0388276446023137,0.0600512075874978,0.02813464500587
"X76",0.0373626577982593,0.057328681093393,0.0665083289645216
"X77",0.0299555880876293,0.055434218605479,0.0441216920953938
"X78",0.0239284427760137,0.0628491783603751,0.0447458352340587
"X79",0.0464380801588494,0.0500090508348533,0.0462546536659067
"X80",0.0457907059428364,0.0448523647099384,0.0551829521218887
"X81",0.0502256661098429,0.0259101712391035,0.0228878143434236
"X82",0.0329123642424965,0.0502722833884525,0.0365268199728544
"X83",0.0353517826724887,0.0433514804753378,0.046767713425069
"X84",0.0383255773821412,0.0207338509323686,0.0526741701031219
"X85",0.0395834377805652,0.0452764402655118,0.0390511380319474
"X86",0.0643642558273179,0.0284645034142138,0.0241585186385505
"X87",0.062990127334987,0.0307479807676102,0.033183599119676
"X88",0.0370066888217339,0.0356471512083931,0.0507140045108078
"X89",0.0271623752001385,0.0410903062104638,0.0586162100994657
"X90",0.030308157375774,0.0605683793992213,0.0606459143453913
"X91",0.0472737369510906,0.0489780012317344,0.0345664050834641
"X92",0.0370411408435918,0.0366556364447545,0.0310302048209023
"X93",0.0404156656198224,0.0528348551057778,0.0439902734619967
"X94",0.0343579023437071,0.0483176604648724,0.0336913547856463
"X95",0.0399668634831784,0.0405364904362879,0.0441213775218245
"X96",0.0313995125948239,0.0282160316417284,0.0477286252222776
"X97",0.0406691660966832,0.0361403790542441,0.0293065611347673
"X98",0.0550392919949549,0.0460511240851569,0.0403712438683761
"X99",0.0504882171098605,0.0367505755922731,0.0629182565391473
"X100",0.0478090267226146,0.0395535067853615,0.0511916379972703
