"","scale.rs.","scale.cs.","scale.ps."
"X46",0.0325062149246366,0.0075502546575086,0.0208120320730428
"X47",0.0390961993606082,0.0130201249889446,0.0182537869810921
"X48",0.0374126120454745,0.00791491906020306,0.0171658781077394
"X49",0.0284369768323843,0.0160988310806444,0.0199723222765126
"X50",0.0385458043010977,0.0109831958346435,0.0218183584517651
"X51",0.0428781375805317,0.0161788969691404,0.0289970933857711
"X52",0.0343454995640633,0.000815730485215726,0.0204028652840333
"X53",0.0385601644555941,0.00862304866050999,0.018514938495415
"X54",0.035344316433738,0.0117716661296213,0.0191646340608487
"X55",0.0408626172038311,0.0158696768940722,0.0194372996057724
"X56",0.0512549840039776,0.018281101990306,0.0252132499188548
"X57",0.0273222565487198,0.00777826160243991,0.0194819956497815
"X58",0.0340712670164832,0.0113306140484373,0.0255961838134639
"X59",0.0378874087243309,0.0117093049276069,0.0203252095524661
"X60",0.0382665678727353,0.00512539746916704,0.0184872237399698
"X61",0.0427073388926105,0.00945497776168396,0.0249972506742789
"X62",0.0325787112347229,0.00851262275835374,0.0233230583478271
"X63",0.0364387584922897,0.0121299515713523,0.017366088622438
"X64",0.0414925403652922,0.00715923387286377,0.0256497629386886
"X65",0.0387916781270177,0.00854354893384309,0.0197891677438969
"X66",0.0318796926411847,0.00707454164858791,0.0175369353345089
"X67",0.0379350184206061,0.0146482366446946,0.0224147019746442
"X68",0.0265154200033909,0.0121513304540932,0.0151725626634547
"X69",0.032384910731591,0.0134185504030455,0.0197582312238895
"X70",0.0306346566665775,0.00746789493165228,0.016188949745983
"X71",0.0340032937493043,0.00606643858255048,0.00987780005335959
"X72",0.0379932089446823,0.00761602902356427,0.0189433670187248
"X73",0.0355768424532495,0.00742655871582111,0.0240950029593531
"X74",0.0364220520582047,0.0145645552451531,0.020135740577384
"X75",0.0308291466353533,0.00734008413891376,0.012940649976274
"X76",0.0358849631829725,0.0124202302375327,0.0246588738970381
"X77",0.0282585067504583,0.0155728186860578,0.0159561809434143
"X78",0.0384814830067169,0.00927008936327318,0.0209322717958416
"X79",0.0349630690031105,0.0149509294986746,0.0179530749917028
"X80",0.0375484293893248,0.00804657498082015,0.015840134154238
"X81",0.0365885423413717,0.0158525772999866,0.0134823195085631
"X82",0.0374601747189494,0.0146005991883024,0.0220108092007287
"X83",0.0322176572896977,0.0112118429468763,0.0157088367275166
"X84",0.0378109334961459,0.0106987358087706,0.0249947629559492
"X85",0.0370431272101638,0.00753478646548153,0.022285329206854
"X86",0.0302744873399339,0.0130471292315746,0.0212285902708214
"X87",0.0406327989487567,0.0140003522593823,0.0163311982899705
"X88",0.0412830654918422,0.00747263913077429,0.0187022553384114
"X89",0.0370518798915101,0.0158025563770882,0.016466038357663
"X90",0.0303687891917142,0.00907317404083061,0.00994736153278199
"X91",0.038507396840567,0.00706124415680346,0.0103358171068151
"X92",0.0376898324844452,0.0155060309868683,0.0205755424143673
"X93",0.0363503683881355,0.0168170161253023,0.0295182377299213
"X94",0.0375976356727906,0.0101842199933298,0.0144127962788495
"X95",0.0258285126266705,0.0107401714700894,0.0207953658536386
"X96",0.0383988521955939,0.00645371030661528,0.0175190622898218
"X97",0.0416761627590628,0.013801401979562,0.0240796231427117
"X98",0.0393175392704801,0.011505364347653,0.0225220236807922
"X99",0.0326125586357269,0.0175767805387701,0.021936292293497
"X100",0.0312934023645383,0.012142091306406,0.0138281748874847
