"","scale.rs.","scale.cs.","scale.ps."
"X44",0.0305307052813207,0.0433793660056366,0.0337161277533042
"X45",0.0274598300809978,0.0523950201862954,0.0471420847738895
"X46",0.0200956655327891,0.0406200896058462,0.0260445902646801
"X47",0.0197721235217188,0.021538661934232,0.0423097417562813
"X48",0.0283471628213975,0.0406730692099649,0.0368031124355786
"X49",0.0240287226222159,0.0641702933441631,0.0335482964564176
"X50",0.0286176685321428,0.0423570108071132,0.0421533837246737
"X51",0.0200023034496132,0.0498809612060951,0.0374755954021882
"X52",0.0302019467566404,0.0363756458227293,0.0392946989617389
"X53",0.0344230316364324,0.0440829927280597,0.0284471799423115
"X54",0.0385431399900006,0.0479586009167729,0.0402185609181431
"X55",0.0312755905018177,0.036684851665098,0.0243166062403964
"X56",0.0266004539413242,0.0379357285589333,0.0239409394260494
"X57",0.0377187551014711,0.0529632133754131,0.0333193102286168
"X58",0.0285642741850627,0.0253754354642442,0.0273599723316298
"X59",0.0386504736114316,0.0417521937964438,0.0420412728393519
"X60",0.0360599431316291,0.0339762003279339,0.0387067222427155
"X61",0.0334812525833136,0.0318114272336895,0.0216088019816434
"X62",0.0418342041604503,0.043051960802083,0.0406313403795733
"X63",0.0374061934192519,0.0450536942380497,0.0293908492683162
"X64",0.027131212168487,0.0486308070261275,0.0398483155827169
"X65",0.0362409406558802,0.0509226927672006,0.0384708617113798
"X66",0.0377059428722691,0.038029913582824,0.0375809565934043
"X67",0.0279827013393883,0.0438398591916391,0.0403846058604601
"X68",0.0280630029886247,0.036802996277541,0.0391182851500566
"X69",0.0219918549992613,0.0424529650178518,0.0430011952946096
"X70",0.0337308600968921,0.0474783654478825,0.0343562245976296
"X71",0.0425100597751095,0.0374080988074946,0.0293018754983044
"X72",0.0318678478108839,0.0551367617620758,0.0442800025164552
"X73",0.0360822222308021,0.0347356724177342,0.0336623859506681
"X74",0.0175852844118825,0.0329648653044703,0.04234750496596
"X75",0.0283681933922048,0.0425302538695897,0.0350941443312482
"X76",0.0118685385604489,0.0369852541726507,0.0210568254057807
"X77",0.0242579449316694,0.0681934926682155,0.0347090537299743
"X78",0.0277309449309359,0.0360099322806521,0.0327538406018101
"X79",0.0378952500668344,0.0414075126801079,0.0353692267035544
"X80",0.0164176470311253,0.0523426556753626,0.0308029932332823
"X81",0.0292971440128067,0.038945892788382,0.0194471826280248
"X82",0.0372991466468446,0.0255607992876041,0.0254553148387085
"X83",0.0295602730143212,0.0518697568648479,0.0409862753480814
"X84",0.0284362143116253,0.051430103070011,0.0217157182123948
"X85",0.0237732063686628,0.0271499871496778,0.0382199403308455
"X86",0.0242954900836364,0.0382028078290282,0.0272371902965471
"X87",0.0409287794885838,0.0400028729290222,0.0236242204659091
"X88",0.0304677772488919,0.0304196365110008,0.0423796433643501
"X89",0.0375598034038866,0.0453611167512736,0.0410589909710793
"X90",0.0288159992490822,0.0423858569580782,0.024733730336793
"X91",0.0375783384393563,0.0443259620321032,0.0331592276088324
"X92",0.021737081637896,0.0502581706084007,0.044233354877028
"X93",0.0315939489505273,0.0551714594232026,0.0411344736804707
"X94",0.0260020382743496,0.0429796292855828,0.0419772148798297
"X95",0.0246569812388714,0.0318067259488437,0.03549561517184
"X96",0.0248651987344485,0.0389788641724261,0.0357313413516573
"X97",0.0372838645231588,0.0472628689933133,0.0425113635885435
"X98",0.0318717281019456,0.0352263266104756,0.030705883134984
"X99",0.0266038466984644,0.0373876039434227,0.0398957474795913
"X100",0.0241048001173161,0.0476937380512235,0.0321693693645884
