"","scale.rs.","scale.cs.","scale.ps."
"X63",0.03478976961104,0.0365476473779034,0.0292962022324297
"X64",0.0350839516825502,0.0435496071220321,0.0255097919883954
"X65",0.0303803263261677,0.0497561986762647,0.0283301890269077
"X66",0.0394743560958684,0.034259563971993,0.0358436999276527
"X67",0.0268660795806215,0.032633835962084,0.032135405155764
"X68",0.0291943083746892,0.0406646571552985,0.0445496359551327
"X69",0.0340662361032845,0.0414184908796596,0.0525657139974249
"X70",0.0409447791921797,0.0494068985477765,0.0443039833472467
"X71",0.041259794683827,0.0341047443962237,0.0424433879524907
"X72",0.0369132852603549,0.0513364546069984,0.0387151088425632
"X73",0.0362116329769154,0.0460546974635638,0.0306151438741129
"X74",0.0306253748539593,0.042659368491142,0.0312094065474923
"X75",0.042096654940872,0.0302956043121751,0.0279853482812032
"X76",0.0331870360642239,0.027251665846062,0.0222460444276703
"X77",0.0399996568896199,0.0514980032115246,0.0371986407780011
"X78",0.0175017849292871,0.0534217258628591,0.0304972047770116
"X79",0.0425703443801137,0.0374402810627858,0.0398552435325331
"X80",0.0353902289408761,0.0479698469970557,0.0346044189398279
"X81",0.0422250954012115,0.048313074617133,0.0367732689820331
"X82",0.0303305593178095,0.0448910279456628,0.0345753595750261
"X83",0.0277030211185918,0.0393254026337741,0.0288208910457586
"X84",0.015012954542232,0.0482572494902837,0.0368576371399357
"X85",0.0268180869423893,0.0505906187030255,0.0337974307629226
"X86",0.0354458911020768,0.0393635844118098,0.0367774936845103
"X87",0.0423129230943096,0.0499029075092694,0.031197760895129
"X88",0.0418677711672818,0.04037916170742,0.0367208693700645
"X89",0.0488165106648529,0.0448256525477811,0.0348049484573997
"X90",0.0248515672885938,0.0537798089615108,0.0391063246364108
"X91",0.0300433435173899,0.0491163743597059,0.042729694372648
"X92",0.0297425145082471,0.0476150046464894,0.0368385882341464
"X93",0.0475622055949566,0.050175813627924,0.0347669950262863
"X94",0.0280544497202892,0.0554732365268508,0.0437090128039551
"X95",0.0373521664600396,0.020754919424258,0.0230757546963032
"X96",0.0265302921114173,0.0378131646895601,0.0398516535196637
"X97",0.0339084063923129,0.0563964267342894,0.0477518156163743
"X98",0.0428621041010636,0.0367591326989232,0.0425569437260976
"X99",0.026361015385077,0.0400477909685963,0.0218445980883529
"X100",0.0372612247291082,0.0448426498147165,0.0386861228575986
