"","scale.rs.","scale.cs.","scale.ps."
"X44",0.0314532281163446,0.0137786542159723,0.0175902566417246
"X45",0.0269154551562925,0.00912877046234122,0.0130452611531594
"X46",0.0320262090856916,0.0133135402676991,0.0201781880752554
"X47",0.0214250194615195,0.00480887277858173,0.00727761053034902
"X48",0.0257794374478967,0.0111433340007182,0.015567815416118
"X49",0.0249320870594807,0.00715097543868814,0.0129704234649972
"X50",0.031089061497061,0.0164118389625014,0.022271933296329
"X51",0.0271692982721663,0.0136573170361961,0.0148324460741427
"X52",0.0208439256905328,0.00965141150927133,0.0213874639265594
"X53",0.0243279230742708,0.0148574003733902,0.0141090129795289
"X54",0.0247243721090714,0.00850373121280824,0.016578606268963
"X55",0.0247867408979364,0.0121477297819137,0.0124920240766177
"X56",0.0256050672741988,0.00867025939961875,0.0135571051471228
"X57",0.0325106225940078,0.0127178567947354,0.0208608115664661
"X58",0.027007565549861,0.00993122749110122,0.0203549354520644
"X59",0.0250848944287062,0.00884464412456909,0.0167124601163193
"X60",0.028752224717771,0.00370741264945261,0.0117084974367691
"X61",0.0295006386881719,0.0135665028013826,0.0217189029176194
"X62",0.0278476551889096,0.0103685339624952,0.0161333117960455
"X63",0.0234918685724133,0.00795467938266742,0.019341339353288
"X64",0.0319402543568048,0.00726875066094818,0.01550874164569
"X65",0.0272759724941509,0.00681788167308625,0.0184837055509491
"X66",0.0261245215757423,0.00873899761271784,0.0147499642589885
"X67",0.0224648705015909,0.00855812595552492,0.0155278928487713
"X68",0.0232645542077566,0.01024465052718,0.0186930738481115
"X69",0.03125140265285,0.00872613522316888,0.0172741158005238
"X70",0.0274450571985063,0.0101960926925338,0.0155648443289986
"X71",0.0242239427206015,-0.00216906279933115,0.0116283030748464
"X72",0.0217869919336132,0.00394841336333267,0.0148242298501366
"X73",0.0300865289633651,0.00940232955806338,0.0101519423287229
"X74",0.0264762982865958,0.00819317601510146,0.0216526906223715
"X75",0.0294641182848928,0.00502383963818941,0.0163268732495231
"X76",0.0275460675848699,0.00717517668462926,0.012615497069141
"X77",0.0318021643882189,0.0164699096358901,0.0081556421563167
"X78",0.0284081525229604,0.00527129653975109,0.0174239837038429
"X79",0.0260031449546438,0.00394060472616701,0.0101110738850202
"X80",0.0308650610978078,0.0101888590824405,0.0191606911635446
"X81",0.0341985834209341,0.00448063149089827,0.0147192427004857
"X82",0.0232519753736378,0.00647614890470967,0.017839449436859
"X83",0.0235671587657433,0.00733631926199335,0.0223671193044225
"X84",0.0236812366499876,0.0110323330243907,0.00867611940193567
"X85",0.0255806226047319,0.0136629339423566,0.0185062462954826
"X86",0.0259842303572836,0.0213227410379478,0.0249809269860161
"X87",0.0229382543033803,0.00626234597960474,0.0125417788837215
"X88",0.0244918595943978,0.00788016809721879,0.0190035978174348
"X89",0.030250822740655,0.0108592115217675,0.0186780295813858
"X90",0.0257322659527637,0.00492318949533518,0.0158204029714948
"X91",0.0288575710567901,0.00937932748365837,0.0168700079978554
"X92",0.0260274125153269,0.00195965351247038,0.0150861866465569
"X93",0.028162102674073,0.00985050683007826,0.0176293187119075
"X94",0.0242962872402144,0.00583477160447809,0.0163516520703116
"X95",0.0242004447115086,0.00489669588574243,0.00958829817407172
"X96",0.0247021420808058,0.0128693194257713,0.0223783401824314
"X97",0.023492230237799,0.0169456342870437,0.0133326080056864
"X98",0.025064720164995,0.0187356451557913,0.0247130768245704
"X99",0.0273820607892907,0.00176057944610692,0.0137705772754821
"X100",0.0301341963500141,0.0100063611384432,0.0139468219138334
